tweet_id,jpg_url_x,img_num,retweet_count,favorite_count,jpg_url_y,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,ts,n_stage,stage
802239329049477120,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,3029.0,10088.0,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo_dog,0.482498,True,Siberian_husky,0.335774,True,malamute,0.134589,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-25 19:55:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",12.0,10.0,Loki,None,None,None,puppo,375.8912847222222,1.0,puppo
801958328846974976,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,1984.0,8574.0,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire_bullterrier,0.327887,True,American_Staffordshire_terrier,0.271916,True,Labrador_retriever,0.247619,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-25 01:18:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12.0,10.0,Ronnie,None,None,None,None,375.11586805555555,0.0,
801538201127157760,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,2377.0,9109.0,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_sheepdog,0.054229999999999993,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-23 21:29:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12.0,10.0,Wallace,None,None,None,None,373.95653935185186,0.0,
801285448605831168,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,955.0,6760.0,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,minivan,0.789376,False,beach_wagon,0.081125,False,convertible,0.0645338,False,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-23 04:45:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oh h*ck 10/10 https://t.co/bC69RrW559,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10.0,10.0,,None,None,None,None,373.2590740740741,0.0,
801115127852503040,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,2417.0,8972.0,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian,0.823356,True,English_setter,0.0946019,True,bluetick,0.0219534,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-22 17:28:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12.0,10.0,Bones,doggo,None,pupper,None,372.78908564814816,2.0,pupper
800751577355128832,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,3203.0,11655.0,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker_spaniel,0.771984,True,miniature_poodle,0.07665280000000001,True,toy_poodle,0.0396183,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-21 17:23:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12.0,10.0,Mauve,None,None,None,None,371.78586805555557,0.0,
800513324630806528,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,3476.0,14632.0,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-21 01:37:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11.0,10.0,Chef,None,None,None,None,371.1284259259259,0.0,
800459316964663297,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,2480.0,10499.0,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,teddy,0.31192800000000004,False,ice_bear,0.184657,False,Christmas_stocking,0.173229,False,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-20 22:02:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12.0,10.0,,None,None,pupper,None,370.97938657407406,1.0,pupper
776113305656188928,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,5024.0,0.0,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,mousetrap,0.777468,False,black_widow,0.0939402,False,paddlewheel,0.0174919,False,-9.223372036854776e+18,-9.223372036854776e+18,2016-09-14 17:40:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/776113305656188928/photo/1,11.0,10.0,Sampson,None,None,pupper,None,303.79719907407406,1.0,pupper
800388270626521089,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,3250.0,12409.0,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,golden_retriever,0.35986,True,Pembroke,0.194207,True,collie,0.154603,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-20 17:20:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12.0,10.0,Doc,None,floofer,None,None,370.78333333333336,1.0,floofer
800018252395122689,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1,15274.0,31655.0,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,vacuum,0.289485,False,punching_bag,0.243297,False,barbell,0.14363,False,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-19 16:49:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/800018252395122689/video/1,11.0,10.0,,doggo,None,None,None,369.7622800925926,1.0,doggo
775085132600442880,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,5448.0,0.0,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-09-11 21:34:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/775085132600442880/photo/1,13.0,10.0,Tucker,None,None,None,None,300.9599768518519,0.0,
799757965289017345,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,2497.0,9352.0,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,Border_collie,0.442534,True,collie,0.288684,True,Shetland_sheepdog,0.196399,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-18 23:35:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",13.0,10.0,Sobe,doggo,None,None,None,369.0440277777778,1.0,doggo
799422933579902976,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,2207.0,8938.0,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,miniature_pinscher,0.58363,True,redbone,0.276095,True,toy_terrier,0.0185501,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-18 01:24:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12.0,10.0,Longfellow,None,None,None,None,368.1195138888889,0.0,
799297110730567681,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,3214.0,11024.0,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,malamute,0.985028,True,Siberian_husky,0.00583442,True,Eskimo_dog,0.00544281,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-17 17:04:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11.0,10.0,Jeffrey,None,None,None,None,367.7723148148148,0.0,
799063482566066176,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,2852.0,9024.0,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,Norfolk_terrier,0.334436,True,Norwich_terrier,0.231573,True,Australian_terrier,0.21420300000000006,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-17 01:35:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11.0,10.0,Mister,None,None,None,None,367.12761574074074,0.0,
798933969379225600,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,5177.0,14669.0,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Siberian_husky,0.703224,True,Eskimo_dog,0.22935100000000005,True,malamute,0.0443508,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-16 17:01:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12.0,10.0,Iroh,None,None,None,None,366.77023148148146,0.0,
798925684722855936,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,1657.0,8223.0,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,West_Highland_white_terrier,0.539463,True,cairn,0.184897,True,Norfolk_terrier,0.163024,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-16 16:28:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11.0,10.0,Shadow,None,None,None,None,366.7473726851852,0.0,
712809025985978368,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,7555.0,0.0,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,Labrador_retriever,0.8686709999999999,True,carton,0.0950952,False,pug,0.00765137,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-03-24 01:11:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/712809025985978368/photo/1,10.0,10.0,Stubert,None,None,None,None,129.1106597222222,0.0,
701214700881756160,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,5779.0,0.0,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,Chihuahua,0.615163,True,Pembroke,0.15950899999999998,True,basenji,0.08446569999999999,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-02-21 01:19:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/701214700881756160/photo/1,12.0,10.0,,None,None,None,None,97.11642361111112,0.0,
675501075957489664,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,1,6454.0,0.0,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,dough,0.806757,False,bakery,0.0279066,False,French_loaf,0.0181889,False,-9.223372036854776e+18,-9.223372036854776e+18,2015-12-12 02:23:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/675501075957489664/photo/1,13.0,10.0,,None,None,None,None,26.16033564814815,0.0,
671896809300709376,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,1,4494.0,0.0,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,chow,0.243529,True,hamster,0.22715,False,Pomeranian,0.0560567,True,-9.223372036854776e+18,-9.223372036854776e+18,2015-12-02 03:40:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/671896809300709376/photo/1,10.0,10.0,Lola,None,None,None,None,16.21445601851852,0.0,
670444955656130560,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,1,2142.0,0.0,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,English_springer,0.403698,True,Brittany_spaniel,0.347609,True,Welsh_springer_spaniel,0.137186,True,-9.223372036854776e+18,-9.223372036854776e+18,2015-11-28 03:31:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/670444955656130560/photo/1,10.0,10.0,Paull,None,None,None,None,12.208101851851852,0.0,
667509364010450944,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,1,2265.0,0.0,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,beagle,0.636169,True,Labrador_retriever,0.119256,True,golden_retriever,0.08254919999999999,True,-9.223372036854776e+18,-9.223372036854776e+18,2015-11-20 01:06:48 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/667509364010450944/photo/1,12.0,10.0,,None,None,None,None,4.107407407407408,0.0,
771770456517009408,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,3901.0,0.0,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-09-02 18:03:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/771770456517009408/photo/1,11.0,10.0,Davey,None,None,None,None,291.8132175925926,0.0,
798209839306514432,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,2947.0,11508.0,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-14 17:03:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13.0,10.0,Cooper,None,None,None,None,364.77201388888886,0.0,
797971864723324932,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,3636.0,12975.0,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,American_Staffordshire_terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire_bullterrier,0.0727991,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-14 01:18:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12.0,10.0,,None,None,pupper,None,364.11532407407407,1.0,pupper
797545162159308800,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,5622.0,16135.0,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,0.954089,True,Cardigan,0.033643900000000004,True,papillon,0.00973566,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-12 21:02:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12.0,10.0,Cassie,None,None,None,None,362.9378472222222,0.0,
797236660651966464,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,7693.0,22250.0,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,0.767005,True,Border_collie,0.100844,True,kelpie,0.0483681,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-12 00:36:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12.0,10.0,Pancake,None,None,None,None,362.0865509259259,0.0,
796865951799083009,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,2188.0,8528.0,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan,0.8391290000000001,True,Boston_bull,0.0806985,True,Pembroke,0.034505,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-11 00:03:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12.0,10.0,Tyr,None,None,None,None,361.06358796296297,0.0,
796759840936919040,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,3549.0,13222.0,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American_Staffordshire_terrier,0.463996,True,Staffordshire_bullterrier,0.155566,True,Weimaraner,0.137587,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-10 17:02:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11.0,10.0,Romeo,None,None,None,None,360.77077546296294,0.0,
796484825502875648,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,2035.0,8444.0,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,cocker_spaniel,0.116924,True,seat_belt,0.107511,False,Australian_terrier,0.0998434,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-09 22:49:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12.0,10.0,,doggo,None,None,None,360.0118865740741,1.0,doggo
796387464403357696,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,4830.0,12278.0,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_cat,0.052423,False,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-09 16:22:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12.0,10.0,Snicku,None,None,None,None,359.7432175925926,0.0,
796149749086875649,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,16559.0,0.0,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden_retriever,0.600276,True,Labrador_retriever,0.140798,True,seat_belt,0.0873548,False,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-09 00:37:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,-9.223372036854776e+18,-9.223372036854776e+18,,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11.0,10.0,Ruby,None,None,None,None,359.0872453703704,0.0,
796116448414461957,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,2796.0,10109.0,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Cardigan,0.700182,True,Pembroke,0.260738,True,papillon,0.0171099,True,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-08 22:25:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11.0,10.0,,None,None,None,None,358.9953587962963,0.0,
796080075804475393,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,2690.0,9426.0,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,chow,0.973846,True,Tibetan_mastiff,0.014109899999999996,True,gibbon,0.00235832,False,-9.223372036854776e+18,-9.223372036854776e+18,2016-11-08 20:00:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,-9.223372036854776e+18,-9.223372036854776e+18,,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12.0,10.0,Yogi,None,floofer,None,None,358.89498842592593,0.0,floofer
